datetime,open,high,low,close
1579035600,163.47,165.15,160.31,163.99
1579039200,164.0,166.27,163.74,163.84
1579042800,163.84,168.0,163.74,165.64
1579046400,165.6,171.98,163.16,169.27
1579050000,169.12,169.98,165.88,167.26
1579053600,167.27,168.04,166.7,166.96
1579057200,166.96,167.06,162.64,162.64
1579060800,162.63,163.44,160.27,160.55
1579064400,160.48,161.66,159.2,160.94
1579068000,160.94,163.8,160.84,163.17
1579071600,163.14,163.28,161.14,161.54
1579075200,161.48,162.76,161.0,161.96
1579078800,161.96,165.61,161.94,165.23
1579082400,165.29,167.8,164.3,167.24
1579086000,167.25,167.65,164.06,164.43
1579089600,164.49,166.7,164.15,165.63
1579093200,165.61,168.92,165.57,168.25
1579096800,168.25,168.63,164.14,165.76
1579100400,165.83,165.88,162.0,162.41
1579104000,162.41,165.11,160.52,164.15
1579107600,164.15,165.17,162.75,164.95
1579111200,164.94,165.2,163.32,163.67
1579114800,163.67,164.88,163.62,164.61
1579118400,164.62,166.85,163.91,166.32
1579122000,166.32,166.9,163.98,165.32
1579125600,165.35,166.9,164.73,166.72
1579129200,166.73,167.34,164.79,166.4
1579132800,166.4,167.4,162.48,163.95
1579136400,163.9,164.24,157.8,160.48
1579140000,160.47,161.64,159.41,160.29
1579143600,160.28,160.74,158.7,159.85
1579147200,159.87,161.17,159.28,160.39
1579150800,160.41,162.41,160.35,161.89
1579154400,161.91,162.6,161.3,162.19
1579158000,162.15,162.19,160.45,161.0
1579161600,161.0,161.96,160.29,161.24
1579165200,161.26,161.31,159.65,161.19
1579168800,161.19,162.5,160.2,162.49
1579172400,162.49,164.08,161.47,164.07
1579176000,164.01,165.62,162.18,162.58
1579179600,162.55,162.86,161.0,161.71
1579183200,161.7,162.3,160.2,162.28
1579186800,162.3,163.3,162.18,162.52
1579190400,162.51,163.62,160.65,161.95
1579194000,161.95,164.26,161.66,163.36
1579197600,163.38,164.2,162.54,163.35
1579201200,163.36,164.02,163.24,163.57
1579204800,163.56,165.67,163.5,165.56
1579208400,165.55,165.88,162.31,163.39
1579212000,163.4,164.38,162.83,164.14
1579215600,164.11,165.0,163.3,164.21
1579219200,164.24,165.25,162.14,163.78
1579222800,163.73,165.1,163.42,164.86
1579226400,165.01,167.23,164.6,165.67
1579230000,165.74,167.44,164.86,165.14
1579233600,165.14,166.76,164.85,166.66
1579237200,166.68,170.32,165.96,169.94
1579240800,169.99,171.39,167.58,168.04
1579244400,168.03,171.51,167.54,171.08
1579248000,171.08,174.81,169.86,171.66
1579251600,171.61,173.15,171.09,172.08
1579255200,172.08,172.65,169.66,170.78
1579258800,170.77,171.15,169.8,169.99
1579262400,169.98,170.24,167.25,168.02
1579266000,168.02,169.45,167.9,168.59
1579269600,168.61,168.63,165.13,166.29
1579273200,166.29,168.54,166.0,168.34
1579276800,168.31,171.39,167.6,170.04
1579280400,170.0,171.5,169.46,170.35
1579284000,170.35,173.25,170.25,172.37
1579287600,172.4,173.72,167.02,169.23
1579291200,169.23,170.61,168.42,169.13
1579294800,169.08,171.48,169.01,171.32
1579298400,171.34,173.38,170.77,171.75
1579302000,171.84,172.5,169.85,169.85
1579305600,169.92,173.63,169.0,173.21
1579309200,173.25,173.69,171.5,172.6
1579312800,172.66,172.91,170.65,171.18
1579316400,171.21,172.38,170.61,171.93
1579320000,171.91,171.97,168.0,168.62
1579323600,168.62,169.59,167.05,168.09
1579327200,168.1,168.23,164.92,167.92
1579330800,167.95,169.15,166.82,168.07
1579334400,168.1,168.82,167.21,168.5
1579338000,168.49,170.11,168.13,169.35
1579341600,169.34,170.03,168.76,169.01
1579345200,169.01,169.14,167.86,169.07
1579348800,169.12,171.23,168.84,171.02
1579352400,171.03,176.01,170.13,174.17
1579356000,174.15,179.5,174.1,177.24
1579359600,177.34,178.5,173.59,175.53
1579363200,175.54,177.6,172.73,173.91
1579366800,173.91,175.27,173.1,174.89
1579370400,174.89,175.25,172.84,173.86
1579374000,173.87,175.07,173.52,174.97
1579377600,174.95,175.85,174.49,175.49
1579381200,175.5,176.88,175.43,176.62
1579384800,176.61,177.0,175.74,176.92
1579388400,176.93,177.04,173.87,174.14
1579392000,174.1,176.4,173.29,176.23
1579395600,176.23,178.05,174.0,175.33
1579399200,175.3,176.65,174.52,176.33
1579402800,176.33,177.75,176.05,176.25
1579406400,176.26,176.46,175.56,175.94
1579410000,175.89,176.59,175.16,176.12
1579413600,176.12,176.67,174.6,175.36
1579417200,175.32,176.9,174.6,176.55
1579420800,176.55,176.87,175.92,176.42
1579424400,176.45,177.3,174.8,175.5
1579428000,175.48,175.8,174.29,174.31
1579431600,174.31,174.39,164.0,166.62
1579435200,166.61,166.61,162.4,165.34
1579438800,165.4,165.41,161.66,164.38
1579442400,164.4,165.9,164.0,164.42
1579446000,164.43,165.32,163.49,164.81
1579449600,164.75,166.18,164.19,165.22
1579453200,165.17,165.52,164.63,165.13
1579456800,165.17,165.24,163.88,164.36
1579460400,164.33,165.19,163.9,164.92
1579464000,164.95,165.09,164.09,164.51
1579467600,164.52,166.08,164.11,165.81
1579471200,165.81,167.0,163.56,166.15
1579474800,166.11,167.5,165.62,166.79
1579478400,166.79,167.6,165.17,165.68
1579482000,165.71,166.5,165.2,165.42
1579485600,165.43,165.93,165.1,165.46
1579489200,165.44,165.78,165.25,165.66
1579492800,165.65,166.3,164.29,164.75
1579496400,164.76,165.76,164.74,165.66
1579500000,165.64,166.23,165.51,165.83
1579503600,165.8,166.4,165.21,165.63
1579507200,165.62,166.25,164.5,165.35
1579510800,165.35,165.65,164.28,164.65
1579514400,164.65,165.26,164.56,164.86
1579518000,164.9,165.16,161.88,163.04
1579521600,163.05,164.17,162.0,162.55
1579525200,162.53,165.05,161.24,164.02
1579528800,164.08,166.67,163.85,166.2
1579532400,166.2,167.04,165.58,166.83
1579536000,166.88,167.75,165.96,166.88
1579539600,166.88,167.08,166.18,166.3
1579543200,166.27,166.91,166.12,166.5
1579546800,166.5,167.79,166.5,167.67
1579550400,167.66,167.87,166.88,167.32
1579554000,167.32,167.32,166.87,167.28
1579557600,167.25,169.33,167.11,167.49
1579561200,167.49,168.0,166.6,166.87
1579564800,166.86,167.2,165.61,166.42
1579568400,166.42,167.12,166.33,167.06
1579572000,167.03,167.66,166.9,167.38
1579575600,167.37,168.4,167.25,168.3
1579579200,168.32,168.86,167.72,167.84
1579582800,167.84,167.9,166.69,167.15
1579586400,167.2,167.71,166.73,167.23
1579590000,167.25,167.37,166.17,166.53
1579593600,166.51,167.3,165.86,167.11
1579597200,167.08,168.06,166.57,166.76
1579600800,166.75,168.08,166.48,168.01
1579604400,168.01,168.7,167.45,167.93
1579608000,167.92,168.53,167.32,168.1
1579611600,168.09,169.25,167.9,168.88
1579615200,168.88,168.92,168.09,168.24
1579618800,168.25,169.05,167.88,168.1
1579622400,168.09,168.48,166.75,167.65
1579626000,167.66,167.93,167.24,167.71
1579629600,167.68,167.81,166.35,167.06
1579633200,167.05,167.45,164.8,165.12
1579636800,165.13,168.52,165.12,168.32
1579640400,168.33,170.32,168.33,169.14
1579644000,169.14,169.53,168.23,169.36
1579647600,169.36,169.85,168.83,169.49
1579651200,169.48,170.05,169.3,169.71
1579654800,169.71,169.75,168.75,169.09
1579658400,169.09,169.44,167.79,168.57
1579662000,168.56,169.46,168.23,168.69
1579665600,168.69,169.58,168.62,169.45
1579669200,169.44,169.47,168.84,168.96
1579672800,168.96,170.0,168.89,169.85
1579676400,169.85,171.47,168.96,169.2
1579680000,169.25,169.55,167.51,168.44
1579683600,168.46,169.12,167.91,168.99
1579687200,168.98,169.02,168.05,168.35
1579690800,168.36,168.45,167.31,168.0
1579694400,168.0,168.31,167.45,168.01
1579698000,168.01,168.02,166.03,166.43
1579701600,166.42,167.34,166.07,166.95
1579705200,166.92,167.91,166.72,167.42
1579708800,167.43,169.04,166.62,168.42
1579712400,168.4,168.88,167.59,168.36
1579716000,168.38,168.4,167.57,168.0
1579719600,167.99,168.29,167.32,168.0
1579723200,167.97,168.21,167.51,168.16
1579726800,168.16,168.23,167.76,167.91
1579730400,167.91,168.08,167.5,167.57
1579734000,167.56,168.22,167.5,168.07
1579737600,168.07,168.2,166.78,167.16
1579741200,167.21,167.45,164.72,164.92
1579744800,164.89,165.96,164.18,165.89
1579748400,165.91,166.14,165.4,165.44
1579752000,165.44,165.57,164.24,164.73
1579755600,164.72,164.73,162.71,163.97
1579759200,163.98,164.23,163.25,163.88
1579762800,163.89,165.31,163.35,164.88
1579766400,164.86,165.69,163.71,163.71
1579770000,163.71,163.9,163.0,163.48
1579773600,163.47,163.9,162.5,163.57
1579777200,163.57,163.57,162.59,162.7
1579780800,162.7,163.31,161.73,162.78
1579784400,162.77,162.78,161.08,161.61
1579788000,161.62,162.43,161.22,162.2
1579791600,162.2,163.9,161.98,163.15
1579795200,163.17,163.45,161.95,162.38
1579798800,162.37,163.47,161.2,161.74
1579802400,161.74,161.81,159.21,159.8
1579806000,159.79,160.91,159.45,160.63
1579809600,160.62,161.23,159.85,161.14
1579813200,161.07,163.28,160.94,162.51
1579816800,162.47,163.46,162.44,163.0
1579820400,163.01,163.22,161.74,162.81
1579824000,162.85,163.41,162.08,163.07
1579827600,163.07,163.42,161.33,161.36
1579831200,161.37,161.66,157.5,158.63
1579834800,158.64,159.88,158.28,158.99
1579838400,158.99,159.79,158.25,158.31
1579842000,158.31,159.59,158.29,159.41
1579845600,159.44,159.98,158.7,159.54
1579849200,159.53,159.84,158.45,159.25
1579852800,159.24,159.29,158.47,158.89
1579856400,158.89,159.14,155.73,156.14
1579860000,156.14,157.62,155.82,156.35
1579863600,156.36,161.02,155.55,160.63
1579867200,160.7,162.0,160.0,161.36
1579870800,161.36,161.96,160.0,161.73
1579874400,161.75,163.32,161.08,162.04
1579878000,162.07,162.95,161.21,162.62
1579881600,162.67,163.19,160.92,160.92
1579885200,160.92,161.58,160.6,161.18
1579888800,161.17,162.5,161.15,161.77
1579892400,161.72,164.45,161.56,163.71
1579896000,163.7,164.37,162.59,163.35
1579899600,163.32,163.76,163.06,163.27
1579903200,163.25,163.38,162.0,163.07
1579906800,163.06,164.01,162.1,162.54
1579910400,162.51,162.58,158.02,158.63
1579914000,158.55,159.32,157.61,158.49
1579917600,158.58,159.47,158.3,159.24
1579921200,159.24,159.85,158.66,159.05
1579924800,159.0,160.61,158.65,159.42
1579928400,159.41,159.96,158.69,159.63
1579932000,159.64,160.22,159.35,159.42
1579935600,159.4,160.19,159.27,159.53
1579939200,159.53,161.52,159.36,161.22
1579942800,161.25,161.44,160.07,160.48
1579946400,160.49,160.9,158.8,159.45
1579950000,159.48,159.85,158.81,159.29
1579953600,159.3,159.77,158.78,158.83
1579957200,158.83,160.91,158.7,160.06
1579960800,160.12,161.0,160.0,160.01
1579964400,160.0,160.65,159.61,160.41
1579968000,160.43,161.6,160.0,161.04
1579971600,161.06,161.35,160.27,160.39
1579975200,160.39,160.96,159.95,160.6
1579978800,160.63,161.32,160.57,161.0
1579982400,161.0,161.29,160.72,161.19
1579986000,161.2,162.3,161.04,161.58
1579989600,161.61,162.79,161.0,161.1
1579993200,161.12,161.87,160.14,160.35
1579996800,160.36,160.55,159.41,160.12
1580000400,160.12,161.04,159.84,160.28
1580004000,160.28,160.29,159.61,159.64
1580007600,159.67,161.78,159.6,161.22
1580011200,161.22,161.22,160.46,160.86
1580014800,160.87,161.69,160.76,161.0
1580018400,161.0,161.4,160.59,160.81
1580022000,160.82,161.38,160.61,161.23
1580025600,161.24,163.63,160.87,162.41
1580029200,162.4,163.0,161.8,162.37
1580032800,162.35,163.24,162.02,162.87
1580036400,162.86,163.45,162.54,163.14
1580040000,163.17,164.1,162.89,163.54
1580043600,163.57,163.94,162.78,163.31
1580047200,163.32,163.67,162.96,163.32
1580050800,163.31,164.0,162.96,163.37
1580054400,163.35,164.75,163.19,164.74
1580058000,164.74,167.05,164.5,166.44
1580061600,166.42,167.0,165.88,166.36
1580065200,166.4,166.5,165.8,166.18
1580068800,166.12,167.7,166.0,166.56
1580072400,166.57,167.7,166.51,167.22
1580076000,167.23,167.82,166.56,167.04
1580079600,167.05,168.08,166.91,167.86
1580083200,167.91,169.75,167.85,168.46
1580086800,168.45,169.54,168.17,168.26
1580090400,168.25,168.41,167.43,167.68
1580094000,167.68,167.95,167.38,167.7
1580097600,167.69,168.67,166.44,166.99
1580101200,166.99,167.6,166.39,167.1
1580104800,167.12,167.87,166.87,167.4
1580108400,167.39,167.59,167.03,167.32
1580112000,167.32,167.35,165.22,165.86
1580115600,165.82,166.71,165.37,166.5
1580119200,166.51,167.41,165.76,165.94
1580122800,165.99,168.9,165.8,168.6
1580126400,168.57,170.07,168.16,169.55
1580130000,169.58,170.9,168.76,169.1
1580133600,169.1,170.1,168.76,170.07
1580137200,170.06,170.78,169.53,170.03
1580140800,170.01,171.2,169.09,170.3
1580144400,170.3,171.24,169.42,169.7
1580148000,169.7,171.27,169.16,171.27
1580151600,171.25,172.56,170.26,171.2
1580155200,171.2,172.0,171.0,171.97
1580158800,171.99,172.04,170.64,171.59
1580162400,171.58,171.66,169.63,170.2
1580166000,170.2,170.85,169.88,170.08
1580169600,170.04,172.75,170.03,171.44
1580173200,171.44,174.0,171.44,173.41
1580176800,173.43,173.56,172.66,173.26
1580180400,173.26,173.31,172.1,173.12
1580184000,173.12,173.72,172.26,172.43
1580187600,172.41,172.75,171.22,172.14
1580191200,172.1,172.46,170.65,171.54
1580194800,171.55,172.98,171.24,172.0
1580198400,171.98,171.98,170.83,171.0
1580202000,171.03,171.49,170.54,170.7
1580205600,170.7,172.21,170.23,171.89
1580209200,171.88,173.13,171.44,171.95
1580212800,171.93,172.08,170.51,171.48
1580216400,171.51,172.57,171.16,172.0
1580220000,172.0,174.55,171.8,172.14
1580223600,172.14,173.06,170.64,172.35
1580227200,172.34,172.96,171.06,171.1
